Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,South Africa,ZAF,..,..,0.7289,0.7143,0.7254,0.7411,0.7542,0.7827,0.8024,0.9101,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Spain,ESP,3.7836,4.3769,3.7409,3.8216,3.8165,3.8046,3.7975,3.8493,4.0691,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Sri Lanka,LKA,..,0.424,0.7262,..,..,1.0869,..,0.9746,1.0578,0.958,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,St. Kitts and Nevis,KNA,0.6863,1.095,..,..,..,..,..,2.523,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,St. Lucia,LCA,0.35,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,St. Vincent and the Grenadines,VCT,0.46,0.8248,0.6587,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Sudan,SDN,..,0.158,0.28,..,..,..,..,0.41,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Suriname,SUR,0.75,0.4043,..,..,..,..,..,..,..,..,1.2265,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Sweden,SWE,2.9,3.1,3.8871,3.9582,4.0396,4.1271,4.2049,4.2861,5.3996,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Switzerland,CHE,3,3.5,3.8053,3.8241,3.8987,4.0185,4.1053,4.1782,4.2363,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Syrian Arab Republic,SYR,0.835,1.3654,1.4841,..,..,..,1.5115,..,1.22,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Tajikistan,TJK,2.551,2.1717,1.6722,1.6949,1.7009,1.6848,1.7003,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Tanzania,TZA,..,..,0.008,..,0.0302,..,0.0399,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Thailand,THA,0.225,0.368,0.3905,..,..,..,..,0.4655,0.4457,0.8096,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Timor-Leste,TLS,..,..,0.079,0.078,..,0.3099,0.6605,0.6696,..,0.7197,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Togo,TGO,..,..,0.2022,..,..,..,..,0.0487,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Tonga,TON,..,0.499,0.5572,..,..,0.5223,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Trinidad and Tobago,TTO,0.72,1.0055,1.8086,1.8212,..,..,..,2.6697,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Tunisia,TUN,0.5374,0.7675,1.2214,..,..,..,1.2677,1.2999,1.2722,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Turkey,TUR,0.9391,1.3479,1.7068,1.7168,1.7403,1.7651,1.7605,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Turkmenistan,TKM,3.614,..,2.2743,2.2841,2.2376,2.2125,2.2248,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Tuvalu,TUV,..,..,1.091,..,..,..,0.9174,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Uganda,UGA,..,..,0.117,..,0.0928,..,..,0.0908,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Ukraine,UKR,4.29,2.978,3.483,3.4875,3.4991,3.5097,3.0075,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,United Arab Emirates,ARE,..,1.7896,1.4675,1.4824,1.5167,1.7783,2.0268,2.2373,2.3944,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,United Kingdom,GBR,1.6,1.9,2.6724,2.7176,2.7279,2.7485,2.7769,2.778,2.7959,2.8058,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,United States,USA,1.8,2.5917,2.4383,2.4683,2.5041,2.5666,2.5817,2.5858,2.5948,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Uruguay,URY,3.68,..,3.736,..,..,..,..,..,3.9329,5.0499,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Uzbekistan,UZB,3.388,2.946,2.5352,2.4958,2.4375,2.3975,2.3685,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Vanuatu,VUT,..,..,0.116,..,0.1859,..,..,..,0.1706,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,"Venezuela, RB",VEN,1.564,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Vietnam,VNM,0.404,..,0.706,1.152,0.815,1.18,0.776,0.7887,0.8199,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Virgin Islands (U.S.),VIR,1.65,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,"Yemen, Rep.",YEM,0.007,..,..,..,..,..,0.3104,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Zambia,ZMB,0.092,..,0.0604,0.1621,0.1632,..,..,..,0.0913,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Zimbabwe,ZWE,0.1296,..,0.065,0.0733,0.072,0.074,0.0763,..,..,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 10/28/2019,,,,,,,,,,,,,,,
