Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Poland,POL,15.2,8.1,5.1,4.9,4.7,4.5,4.3,4.2,4,3.9,3.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Portugal,PRT,11.5,5.5,3.1,3,3,3,3,3,3,3.1,3.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Qatar,QAT,17.7,10.7,7.8,7.6,7.4,7.2,7,6.7,6.4,6.1,5.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Romania,ROU,24.4,18.3,9.7,9.5,9.4,9,8.4,7.8,7.1,6.6,6.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Russian Federation,RUS,18.4,16.5,8.9,8.6,8.4,8.1,7.7,7.3,6.9,6.5,6.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Rwanda,RWA,93.7,108.3,43.9,39.8,37,34.5,32.5,30.8,29.3,28.2,27,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Samoa,WSM,25.1,18,16,15.9,15.7,15.4,15.1,14.8,14.4,14,13.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,San Marino,SMR,11.6,5.4,2.5,2.4,2.2,2.1,2,2,1.9,1.8,1.7,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sao Tome and Principe,STP,69.1,55.8,33.4,31.9,30.4,29.2,28.1,27,26.1,25.2,24.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Saudi Arabia,SAU,35.8,18.9,10.4,9.7,9.1,8.5,7.9,7.3,6.8,6.4,6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Senegal,SEN,71.2,68.4,42.6,40.9,39.3,37.8,36.4,35.1,33.9,32.8,31.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Serbia,SRB,24,11,6.6,6.4,6.2,6,5.7,5.5,5.2,5,4.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Seychelles,SYC,14.3,11.8,12.1,12.2,12.3,12.5,12.6,12.7,12.7,12.6,12.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sierra Leone,SLE,155.7,142.4,108.3,103.9,99.6,95.5,91.5,87.8,84.4,81.3,78.5,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Singapore,SGP,6.1,3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.3,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Slovak Republic,SVK,12.6,8.2,5.8,5.6,5.5,5.3,5.2,5,4.9,4.8,4.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Slovenia,SVN,8.8,4.6,2.6,2.5,2.4,2.2,2.1,2,1.9,1.8,1.7,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Solomon Islands,SLB,31.3,25.3,21.7,21.1,20.5,19.9,19.3,18.8,18.2,17.6,17.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Somalia,SOM,107.9,104.2,96.1,93.4,90.7,88,85.6,83.1,81,78.8,76.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,South Africa,ZAF,45.8,49,38.2,36.6,35.3,34.1,32.9,31.4,30.7,29.6,28.5,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,South Sudan,SSD,150.2,110.1,69.7,66.9,64.9,64,63.7,63.7,63.7,63.7,63.7,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Spain,ESP,7.4,4.4,3.2,3,2.9,2.9,2.8,2.7,2.7,2.6,2.5,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sri Lanka,LKA,18.7,14.2,10,9.6,9.1,8.6,8,7.5,7,6.7,6.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,St. Kitts and Nevis,KNA,25.2,19,12,11.7,11.4,11.2,10.9,10.7,10.4,10.1,9.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,St. Lucia,LCA,18.5,15.4,16.4,16.4,16.3,16.2,16.1,15.9,15.6,15.2,14.9,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,St. Vincent and the Grenadines,VCT,19.6,19.4,18.5,18,17.6,17.1,16.6,16.2,15.7,15.3,14.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sudan,SDN,82.2,66.9,50.9,49.7,48.6,47.6,46.5,45.4,44.4,43.3,42.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Suriname,SUR,41,30.1,22,21.2,20.4,19.8,19.2,18.6,18,17.4,16.9,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sweden,SWE,5.9,3.4,2.5,2.5,2.4,2.4,2.4,2.3,2.3,2.2,2.2,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Switzerland,CHE,6.6,4.7,3.9,3.9,3.9,3.8,3.8,3.8,3.8,3.7,3.7,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Syrian Arab Republic,SYR,30.5,19.9,13.8,13.9,14.2,14.1,14.1,14.1,14.1,14,14,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Tajikistan,TJK,80.7,67.8,37.3,36.2,35.3,34.5,33.7,32.9,32.1,31.3,30.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Tanzania,TZA,100.5,79.4,47.5,46,45,43.9,43,41.9,40.6,38.8,37.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Thailand,THA,30.2,18.6,11.5,10.9,10.4,9.9,9.4,9,8.6,8.2,7.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Timor-Leste,TLS,131,85,52,50,48.2,46.4,44.8,43.4,42,40.7,39.3,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Togo,TGO,89.7,75.7,58.6,57.1,55.6,54.2,52.8,51.4,50,48.7,47.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Tonga,TON,18.9,15.1,14.9,15,15,14.9,14.7,14.4,14.1,13.8,13.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Trinidad and Tobago,TTO,26.8,25.4,20.8,20.2,19.7,19.1,18.6,18,17.4,16.9,16.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Tunisia,TUN,43.3,25,15.8,15.5,15.2,15,14.9,14.8,14.7,14.7,14.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Turkey,TUR,55.4,30.9,14.9,13.9,13.1,12.3,11.5,10.9,10.3,9.7,9.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Turkmenistan,TKM,68.3,65.7,50.2,48.8,47.3,45.9,44.6,43.2,41.8,40.6,39.3,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Tuvalu,TUV,41.9,33.3,26.2,25.4,24.7,23.9,23.2,22.5,21.9,21.2,20.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Uganda,UGA,108.6,88.4,50.2,47.7,44.6,42.7,40.4,38.6,36.8,35.2,33.8,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Ukraine,UKR,16.6,15.8,10.1,9.6,9.1,8.7,8.4,8.1,7.9,7.7,7.5,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,United Arab Emirates,ARE,14.3,9.6,7.3,7.1,7,6.8,6.8,6.7,6.6,6.6,6.5,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,United Kingdom,GBR,7.9,5.6,4.4,4.2,4.1,4,3.9,3.8,3.7,3.7,3.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,United States,USA,9.4,7.1,6.2,6.1,6,6,5.9,5.8,5.8,5.7,5.6,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Uruguay,URY,20.2,14.8,9.2,8.8,8.5,8.2,7.9,7.6,7.2,6.8,6.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Uzbekistan,UZB,59.5,52.4,31.8,29.9,28.1,26.3,24.6,23,21.5,20.2,19.1,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Vanuatu,VUT,29.3,24.1,24.6,24.7,24.8,24.6,24.3,23.9,23.4,22.9,22.3,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,"Venezuela, RB",VEN,24.7,18.4,14.6,14.7,14.8,14.9,14.9,16.8,21.4,21.4,21.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Vietnam,VNM,36.9,23.5,18.5,18.2,18,17.8,17.6,17.4,17.2,16.9,16.5,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,West Bank and Gaza,PSE,35.6,25.1,19.8,19.5,19.3,19,18.8,18.5,18.1,17.7,17.3,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,"Yemen, Rep.",YEM,88.4,68.7,43.6,43,42.9,42.9,42.9,42.9,42.9,42.9,42.9,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Zambia,ZMB,110.7,95.1,52.8,51.2,49.6,47.8,45.9,44.5,43.1,41.5,40.4,..
"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Zimbabwe,ZWE,51.9,58.4,53.1,50.3,45.7,42.8,40.4,38.5,36.3,35.4,33.9,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 10/28/2019,,,,,,,,,,,,,,,
